,0
gene_id,Rv1832
name,gcvB
operon,Op1154
gene_product,glycine dehydrogenase
COG,Amino acid transport and metabolism
regulator,"whiB5,Rv0047c,Rv0135c,Rv1776c,Rv1828,mbcA,Rv2021c,sigH,Rv3249c,ethR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1832"">External Database</a>"
