,0
gene_id,Rv2396
name,PE_PGRS41
operon,Op1515
gene_product,acid and phagosome regulated protein AprC
COG,Function unknown
regulator,"Rv0081,nadR,Rv0232,Rv0474,tcrA,phoP,trcR,Rv1395,Rv1719,Rv1773c,Rv1816,Rv2011c,bkaR,Rv2621c,Rv3160c,Rv3173c,Rv3736,Rv3830c,espR,whiB6"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2396"">External Database</a>"
