,0
gene_id,Rv0449c
name,Rv0449c
operon,Op298
gene_product,hypothetical protein
COG,Function unknown
regulator,"whiB5,Rv0023,Rv0081,sigK,Rv0678,Rv1353c,Rv1776c,mbcA,Rv2021c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0449c"">External Database</a>"
