,0
gene_id,Rv2524c
name,fas
operon,Op1596
gene_product,fatty acid synthase
COG,Lipid transport and metabolism
regulator,"whiB5,Rv0023,Rv0047c,csoR,Rv1049,Rv1353c,whiA,Rv1776c,Rv1816,mbcA,vapB15,Rv2250c,sigH,mtrA,lsr2,whiB4,sigM"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2524c"">External Database</a>"
