,0
gene_id,Rv2664
name,Rv2664
operon,Op1678
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv1353c,Rv2034,sigH,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2664"">External Database</a>"
