,0
gene_id,Rv0196
name,Rv0196
operon,Op138
gene_product,HTH-type transcriptional regulator
COG,Transcription
regulator,"Rv0023,Rv0047c,Rv0691c,Rv0767c,Rv1353c,pyrR,marR,Rv1473A,Rv1719,Rv1776c,Rv1816,mbcA,cmtR,Rv2011c,Rv2021c,Rv2034,sigH,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0196"">External Database</a>"
