,0
gene_id,Rv1176c
name,Rv1176c
operon,Op770
gene_product,hypothetical protein
COG,Transcription
regulator,"Rv0023,Rv0043c,Rv0472c,Rv1049,Rv1353c,Rv3066,sigH,Rv3249c,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1176c"">External Database</a>"
