,0
gene_id,Rv2405
name,Rv2405
operon,Op1521
gene_product,hypothetical protein
COG,Signal transduction mechanisms
regulator,Rv1473A
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2405"">External Database</a>"
