,0
gene_id,Rv2683
name,Rv2683
operon,Op1690
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv0047c,Rv0302,Rv1353c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2683"">External Database</a>"
