sample,Rv1907c
SRX3995807,-0.4722487463
SRX3995806,-0.4984425368
SRX3995809,-0.4112178772
SRX3995808,-0.1820848863
SRX4619048,-0.6183178643
SRX4619047,-0.2438158427
SRX4619049,-0.2279519681
SRX4619050,-0.1928265976
SRX3995804,0.32088225730000003
SRX3995805,-0.32088225730000003
SRX5089845,0.16086346910000002
SRX5089844,0.23816926300000002
SRX5089860,-0.252434938
SRX5089859,0.12687127180000002
SRX5089858,0.1255636661
SRX5089854,0.6486935922
SRX5089853,0.8756993344
SRX5089852,0.6161406038
SRX5089856,0.5874431921000001
SRX5089855,0.26631404680000004
SRX5089857,0.4300679565
SRX5089868,0.1053623224
SRX5089866,0.33402295390000003
SRX5089867,0.3145164125
SRX5089870,-0.4315987296
SRX5089869,-0.3274462206
SRX5089871,-0.2255584404
SRX5089846,0.35514057260000004
SRX5089848,0.6565122358000001
SRX5089847,0.6190872789
SRX5089849,0.13144407500000002
SRX5089850,0.535906946
SRX5089851,0.2728926103
SRX5089863,0.0625661599
SRX5089861,0.1081634862
SRX5089862,-0.1521586214
SRX5089865,-0.4793377184
SRX5089864,0.1709291396
SRX5388955,0.0561439362
SRX5388957,-0.0652035801
SRX5388954,0.0683941822
SRX5388956,-0.0593345383
SRX5388960,0.9016110353000001
SRX5388961,0.9699801981
SRX5388959,0.8755951102
SRX5388958,1.0037910073
SRX5388964,-0.07905099210000001
SRX5388965,0.1375693202
SRX5388962,0.0196024046
SRX5388963,-0.0632222625
SRX6889335,-0.013017028600000001
SRX6889333,0.013017028600000001
SRX6810002,0.11056315500000001
SRX6810004,0.1294746792
SRX6810003,-0.24003783420000002
SRX6810006,-0.7736011303
SRX6810005,-0.4847233349
SRX6810007,-0.929674082
ERX1818322,0.3663993567
ERX1818321,-0.3663993567
SRX2617830,-0.0823383631
SRX2617831,-0.0613196604
SRX2617833,-0.2314463435
SRX2617832,0.0523723524
SRX2617828,0.15978485720000002
SRX2617827,-0.1340615957
SRX2617829,-0.0257232615
SRX3456119,0.3398433007
SRX3456118,0.34266448860000004
SRX3456117,0.1755181184
SRX3456101,-0.2565596251
SRX3456099,0.36474813170000003
SRX3456100,-0.1081885065
SRX3456107,1.833707197
SRX3456105,1.8495158056
SRX4374122,-0.4418149953
SRX4374121,-0.3477271602
SRX4374123,-0.0781686142
SRX4374124,0.0365313411
SRX4374125,-0.14564872610000001
SRX4374126,0.10911738500000001
SRX4374127,-0.1768745791
SRX4374128,-0.40414426210000004
SRX4374129,0.5666712676
SRX4374130,0.7125873317
SRX4374132,0.8614533043
SRX4374131,0.25411437670000003
SRX4374133,-0.3177838113
SRX4374135,-0.4725394692
SRX4374134,-0.6703286747
SRX4374138,0.5058308324
SRX4374136,0.37437318480000004
SRX4374137,-0.0614845524
SRX1091379,-0.4999412842
SRX1091380,-0.559453082
SRX1091377,0.0156608664
SRX1091378,-0.0156608664
SRX4647145,-0.11261286320000001
SRX4647146,-0.0624821603
SRX4647147,-0.0617994746
SRX4647144,0.0529195062
SRX4647143,-0.0506379855
SRX4647142,-0.0022815208000000003
SRX4647155,-0.8211942051000001
SRX4647152,-0.9447964073
SRX4647153,-0.7212724357
SRX4647154,-0.7441503714000001
SRX4647148,-0.9903736850000001
SRX4647149,-0.9437760238
SRX4647151,-0.6841200380000001
