sample,Rv2614A
SRX3995807,-0.8311112777
SRX3995806,0.0916559601
SRX3995809,0.7518090916
SRX3995808,0.20319893690000002
SRX4619048,0.4324785842
SRX4619047,0.5080510278
SRX4619049,-0.5764678997
SRX4619050,-0.223788008
SRX3995804,0.057317484
SRX3995805,-0.057317484
SRX5089845,-0.3675544488
SRX5089844,-0.4148803213
SRX5089860,-0.1812149566
SRX5089859,-0.17603533400000002
SRX5089858,0.3572502906
SRX5089854,-0.2402007435
SRX5089853,0.08859335010000001
SRX5089852,0.1479480929
SRX5089856,0.0827663103
SRX5089855,-0.39800432700000005
SRX5089857,0.7910807240000001
SRX5089868,-0.109556658
SRX5089866,0.5293226931
SRX5089867,-0.0043036689
SRX5089870,0.5020627493
SRX5089869,0.7030777140000001
SRX5089871,0.0721756317
SRX5089846,0.1191622121
SRX5089848,-0.4509038091
SRX5089847,-0.1293372649
SRX5089849,-0.5428646947
SRX5089850,-0.26579348540000003
SRX5089851,-0.5832312860000001
SRX5089863,0.20161359280000002
SRX5089861,0.8038792009
SRX5089862,0.5604740497
SRX5089865,-0.22669111500000003
SRX5089864,0.4415277248
SRX5388955,0.1323816142
SRX5388957,-0.1033194952
SRX5388954,0.09400280400000001
SRX5388956,-0.1230649231
SRX5388960,-0.6200579459000001
SRX5388961,-0.1691937231
SRX5388959,-0.3067309929
SRX5388958,-0.6934535706
SRX5388964,-0.559725535
SRX5388965,-0.3837996769
SRX5388962,-0.158681667
SRX5388963,-0.5019893044
SRX6889335,0.8576662572
SRX6889333,-0.8576662572
SRX6810002,0.4136289608
SRX6810004,0.031064251900000003
SRX6810003,-0.4446932128
SRX6810006,-0.3467981392
SRX6810005,-0.3495512026
SRX6810007,0.0014294295
ERX1818322,0.0504997731
ERX1818321,-0.0504997731
SRX2617830,0.4621615382
SRX2617831,0.2636988884
SRX2617833,0.2762443916
SRX2617832,0.0065378382
SRX2617828,-0.023390494600000002
SRX2617827,0.5796486403000001
SRX2617829,-0.5562581457
SRX3456119,-0.5665950225
SRX3456118,3.2190941408000002
SRX3456117,1.9159051931
