,0
gene_id,Rv3097c
name,lipY
operon,Op1942
gene_product,triacylglycerol lipase Lip
COG,Lipid transport and metabolism
regulator,"Rv0023,Rv0081,Rv0465c,Rv0576,Rv0678,trcR,Rv1353c,Rv1776c,devR,lsr2,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3097c"">External Database</a>"
