,0
gene_id,Rv1748
name,Rv1748
operon,Op1092
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0047c,Rv1776c,Rv2021c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1748"">External Database</a>"
