,0
gene_id,Rv0090
name,Rv0090
operon,Op59
gene_product,membrane protein
COG,Function unknown
regulator,"Rv0818,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0090"">External Database</a>"
