,0
gene_id,Rv3651
name,Rv3651
operon,Op2282
gene_product,hypothetical protein
COG,No COG annotation
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3651"">External Database</a>"
