,0
gene_id,Rv2596
name,vapC40
operon,Op1637
gene_product,ribonuclease VapC40
COG,Function unknown
regulator,"Rv0081,Rv0324,marR,whiA,vapB40,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2596"">External Database</a>"
