,0
gene_id,Rv3243c
name,Rv3243c
operon,Op2034
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0275c,Rv0678,csoR,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3243c"">External Database</a>"
