,0
gene_id,Rv3648c
name,cspA
operon,Op2279
gene_product,cold shock protein A
COG,Transcription
regulator,"Rv0023,Rv0047c,trcR,sigE"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3648c"">External Database</a>"
