,0
gene_id,Rv2142c
name,parE2
operon,Op1343
gene_product,toxin ParE2
COG,"Cell cycle control, cell division, chromosome partitioning"
regulator,"whiB5,Rv0023,Rv0081,Rv0324,Rv0678,trcR,Rv1353c,lysG,Rv2989,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2142c"">External Database</a>"
