,0
gene_id,Rv1179c
name,Rv1179c
operon,Op772
gene_product,hypothetical protein
COG,Transcription
regulator,"Rv0047c,Rv0081,phoP,csoR,Rv1719,Rv1816,Rv2011c,Rv2250c,Rv2324,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1179c"">External Database</a>"
