,0
gene_id,Rv0712
name,Rv0712
operon,Op460
gene_product,hypothetical protein
COG,Function unknown
regulator,"csoR,Rv3488"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0712"">External Database</a>"
