,0
name,WhiB4/IdeR
TF,whiB4/ideR
Regulator,"<a href=""https://mycobrowser.epfl.ch/genes/whiB4"" target=""_blank"">whiB4</a> or <a href=""https://mycobrowser.epfl.ch/genes/ideR"" target=""_blank"">ideR</a>"
Function,iModulon that maps to the union of the Rv3681c and Rv2711 regulons
Category,Redox
has_venn,True
scatter,2
has_meme,False
precision,0.2307692308
recall,0.375
