,0
gene_id,Rv1367c
name,Rv1367c
operon,Op886
gene_product,hypothetical protein
COG,Defense mechanisms
regulator,"Rv0047c,csoR,Rv1776c,Rv2011c,Rv2250c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1367c"">External Database</a>"
