,0
gene_id,Rv2599
name,Rv2599
operon,Op1638
gene_product,membrane protein
COG,Function unknown
regulator,"Rv0023,Rv0047c,Rv0653c,whiA,Rv1776c,Rv1816,Acid Shock"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2599"">External Database</a>"
