,0
gene_id,Rv3311
name,Rv3311
operon,Op2072
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0023,Rv0081,mbcA,Rv2034,sigH,lsr2,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3311"">External Database</a>"
