,0
gene_id,Rv1388
name,mihF
operon,Op894
gene_product,integration host factor MihF
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0047c,Rv0678,pyrR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1388"">External Database</a>"
