,0
gene_id,Rv0935
name,pstC1
operon,Op604
gene_product,phosphate ABC transporter permease PstC
COG,Inorganic ion transport and metabolism
regulator,"Rv0081,Rv0302,csoR,mprA,mprB,Rv1816,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0935"">External Database</a>"
