,0
gene_id,Rv1972
name,Rv1972
operon,Op1233
gene_product,Mce associated membrane protein
COG,No COG annotation
regulator,"Rv0023,Rv0047c,Rv0081,Rv0324,Rv0328,Rv0767c,csoR,Rv1719,Rv1776c,Rv1816,mce3R,mbcA,Rv2011c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1972"">External Database</a>"
