,0
gene_id,Rv0115
name,hddA
operon,Op77
gene_product,D-alpha-D-heptose-7-phosphate kinase HddA
COG,Function unknown
regulator,"Rv0047c,Rv0135c,Rv0273c,Rv0328,phoP,csoR,trcR,Rv1353c,Rv1473A,Rv1776c,Rv1816,sirR,Rv3050c,mtrA,whiB2,lsr2,whiB4,Rv3736,tcrX"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0115"">External Database</a>"
