sample,Rv1269c
SRX3995807,-0.25439483690000003
SRX3995806,0.1958454727
SRX3995809,-0.36726598800000004
SRX3995808,0.35310073200000003
SRX4619048,-0.15178686560000001
SRX4619047,0.4721962725
SRX4619049,-0.2721838077
SRX4619050,-0.47162917190000003
SRX3995804,-0.1984367366
SRX3995805,0.1984367366
SRX5089845,5.76488e-05
SRX5089844,0.366218131
SRX5089860,-0.0810729401
SRX5089859,-0.0773088692
SRX5089858,0.1583818093
SRX5089854,-0.3257158645
SRX5089853,-0.2097896552
SRX5089852,-0.6263423617
SRX5089856,1.162652831
SRX5089855,0.7631665797
SRX5089857,1.3405246084
SRX5089868,-0.8886134468
SRX5089866,-1.0069549252
SRX5089867,-0.9555606090000001
SRX5089870,0.49071005360000003
SRX5089869,0.6729586069
SRX5089871,0.2059050598
SRX5089846,-0.8915602977
SRX5089848,-0.43245767690000003
SRX5089847,-0.8776916016
SRX5089849,1.10878278
SRX5089850,1.1156814325
SRX5089851,1.159540725
SRX5089863,-0.8264041320000001
SRX5089861,-0.5464658847
SRX5089862,-0.6585323302
SRX5089865,0.6113712839000001
SRX5089864,0.7473735476000001
SRX5388955,-0.0152436653
SRX5388957,-0.1248578612
SRX5388954,0.0147497605
SRX5388956,0.125351766
SRX5388960,-1.0197726909
SRX5388961,-1.1229536413
SRX5388959,-1.2474905034
SRX5388958,-1.1513644039
SRX5388964,-0.369181003
SRX5388965,-0.5201967119
SRX5388962,-0.33646230920000003
SRX5388963,-0.376633045
SRX6889335,0.4937848635
SRX6889333,-0.4937848635
SRX6810002,0.0543077495
SRX6810004,0.2149769588
SRX6810003,-0.2692847083
SRX6810006,-1.671629902
SRX6810005,-1.0920730875
SRX6810007,-1.8892471767
ERX1818322,0.19394089990000002
ERX1818321,-0.19394089990000002
SRX2617830,0.5969824181
SRX2617831,0.5349202021
SRX2617833,-0.4814131358
SRX2617832,-0.37897609190000003
SRX2617828,0.1034101204
SRX2617827,-0.1926442127
SRX2617829,0.0892340923
SRX3456119,0.39853772270000004
SRX3456118,2.0547686214
SRX3456117,1.9959389578
SRX3456101,0.2927169825
SRX3456099,-1.6080849635
SRX3456100,1.315367981
SRX3456107,3.3535724614
SRX3456105,2.8764698184
SRX4374122,0.2670147819
SRX4374121,0.2235312402
SRX4374123,0.4573550422
SRX4374124,-0.1238857054
SRX4374125,0.1493746162
SRX4374126,-0.0254889108
SRX4374127,-0.7513954298000001
SRX4374128,-0.7998672170000001
SRX4374129,-0.3138823511
SRX4374130,-0.5910219214
SRX4374132,-0.5841735410000001
SRX4374131,-0.16365118210000001
SRX4374133,-0.40914386690000004
SRX4374135,-0.689200716
SRX4374134,-0.4391730989
SRX4374138,-0.7834013083
SRX4374136,-0.6878796965
SRX4374137,-0.2849784603
SRX1091379,-0.9605205786000001
SRX1091380,-0.7302627089
SRX1091377,0.0135821515
SRX1091378,-0.0135821515
SRX4647145,0.0908058028
SRX4647146,0.0617030057
SRX4647147,0.0586460128
SRX4647144,0.044755361300000004
SRX4647143,-0.026223350200000002
SRX4647142,-0.0185320112
SRX4647155,-0.6652507009
SRX4647152,-0.1841411322
SRX4647153,-0.376153112
SRX4647154,-0.4986624055
SRX4647148,-0.5640251740000001
SRX4647149,-0.3782441959
SRX4647151,-0.3038930587
SRX4647150,-0.5981803109
SRX4647123,-0.0651311004
SRX4647124,0.1529900424
SRX4647125,-0.08785894200000001
SRX3103185,-0.1113443402
SRX3103189,0.12445051850000001
SRX3103187,-0.7975943053000001
SRX3103184,0.37045725150000003
SRX3103188,0.12269264660000001
SRX3103186,-0.49314989810000004
SRX1372110,-0.23137176180000002
SRX1372111,0.5397854943
SRX1372108,-0.0411035474
SRX1372109,0.0411035474
SRX4506085,0.0829005704
SRX4506083,-0.0766118051
SRX4506089,0.0630758303
SRX4506087,0.0405166536
SRX4506077,-0.20204544200000002
SRX4506079,0.23741798890000002
SRX4506075,-0.0033565165
SRX4506081,-0.0320160304
SRX4506084,1.0770382418
SRX4506086,0.767003753
SRX4506088,0.9433834021
SRX4506090,0.7148948674000001
SRX4506078,0.6255489280000001
SRX4506080,0.194387779
SRX4506082,0.5992428638
SRX4506076,0.345901979
SRX5352221,-0.2381560519
SRX5352223,-0.050755616
SRX5352222,0.3685766385
SRX5352229,-1.3431380716
SRX5352227,-1.3383087211
SRX5352228,-1.7948876079
SRX5352231,-2.4169602471
SRX5352232,-2.3619959958
SRX5352230,-2.4487361473
SRX5352225,0.0011438847
SRX5352224,0.07347463
SRX5352226,0.0126712225
SRX5352220,-0.049755738300000005
SRX5352219,-0.0720084802
SRX5352218,0.1217642184
SRX4498228,0.1732056469
SRX4498224,-0.036531988700000004
SRX4498230,0.2133655065
SRX4498226,0.2334759217
SRX4498218,-0.090805752
SRX4498216,0.1019719914
SRX4498220,-0.07426650630000001
SRX4498222,0.063100267
SRX4498225,0.5020370591000001
SRX4498227,0.2675822663
SRX4498231,-0.0044972779
SRX4498229,0.5465582266
SRX4498217,0.24990367230000002
SRX4498221,0.2535958805
SRX4498219,0.2021662488
SRX4498223,0.46753032990000004
SRX5079928,-0.8515493925000001
SRX5079930,-0.8568255523
SRX5079929,-1.1256119748
SRX5079923,-0.5135356194
SRX5079924,-0.8582202108
SRX5079922,-0.6304268375000001
SRX5079920,0.1439273606
SRX5079921,-0.0839091306
SRX5079919,-0.0600182301
SRX5079926,-0.5974416532
SRX5079925,-0.9488307432
SRX5079927,-1.0162614216
SRX894005,-1.0668651726
SRX894004,-0.274760351
SRX894006,-1.0538679211
SRX893999,-0.3904819024
SRX894000,0.5406357755
SRX893998,-0.1501538732
SRX4647489,-0.038237125000000004
SRX4647490,0.038237125000000004
SRX4647492,-0.2619071142
SRX4647491,-0.1074385966
SRX4647496,-0.1257505311
SRX4647495,-0.39599885290000003
SRX4647499,-0.15492496490000002
SRX4647500,-0.44363452010000004
SRX4647493,-0.4224496976
SRX4647494,-0.4966184577
SRX4647497,-0.1817933653
SRX4647498,-0.4269418803
SRX4505482,-0.28485029770000003
SRX4505486,-0.3762575716
SRX4505484,-0.4263110634
SRX4505473,-0.7668181234
SRX4505476,0.0819698958
SRX4505480,-0.0128402347
SRX4505478,-0.1535629004
SRX4505474,0.0844332393
SRX4505483,-0.371566157
SRX4505485,-0.4309351114
SRX4505487,-0.2849506862
SRX4505488,-0.2770145193
SRX4505481,-0.1896634301
SRX4505477,-0.21503052900000003
SRX4505475,-0.08624271
SRX4505479,-0.4493083458
SRX4605773,0.0507038542
SRX4605774,-0.2277986173
SRX4605772,-0.12121540130000001
SRX4605771,0.12121540130000001
SRX5178871,0.1658531269
SRX5178872,-0.2162132529
SRX5178868,0.0286724189
SRX5178870,0.010772487800000001
SRX5178869,-0.039444906700000004
ERX1404045,0.3928522085
ERX1404046,-0.3928522085
ERX1404043,-0.5032724327
ERX1404044,-0.589513766
ERX237502,-2.0828594638
ERX237505,-1.3504701921
ERX237506,-2.0090175054
ERX237500,-2.1707868549000002
ERX237497,-2.5953717744
ERX237499,-1.4247098594
ERX237507,0.23710678100000002
ERX237496,-0.043753708100000004
ERX237504,-0.19335307300000001
ERX3772318,0.5922609116
ERX3772320,0.724639926
ERX3772319,0.5395880940000001
ERX3772321,0.0137809464
ERX3772322,-0.11401117840000001
ERX3772323,0.10023023190000001
SRX4314262,0.1180227097
SRX4314263,0.2678638022
SRX4314261,-0.3858865119
SRX4314265,-0.3827240194
SRX4314266,0.2425906837
SRX4314264,-0.6991655492000001
SRX4314268,-0.6296051718
SRX4314267,-0.7035091608
SRX4314271,-1.0131146958
SRX4314272,-0.4456332197
SRX4314275,-0.2902834617
SRX4314274,-0.49888447760000004
SRX4314273,-1.2226093586
SRX4314278,-0.32898230510000004
SRX4314276,-0.6448715933
SRX4314281,-0.3602549707
SRX4314279,-0.5887888269
SRX4314280,-0.8734210837
SRX4314284,-0.8296917855
SRX4314283,-0.2240407808
SRX4314282,-0.3667482889
SRX4314293,-1.1441219662
SRX4314292,-0.5617858229
SRX4314291,-1.10852005
SRX4314297,-0.1251891081
SRX4314298,-0.1645195639
SRX4314299,-0.6220651503
SRX4314302,-0.44230284700000005
SRX4314301,-0.1413741273
SRX4314300,0.0812740888
SRX4314305,-0.0699364537
SRX4314304,0.4988199016
SRX4314303,0.1206046407
SRX4314309,0.2914720764
SRX4314306,-0.3599812153
SRX4314308,-0.33598105840000003
SRX4314307,0.3925456583
SRX4314311,-0.6775149782000001
SRX4314317,-0.2750763888
SRX4314316,0.1391530471
SRX4314318,-0.1591483916
SRX4314319,-0.0512526291
SRX4314331,0.34724195
SRX4314330,0.4430197959
SRX4314332,0.6351598406
SRX4314335,0.030578191
SRX4314334,-0.1488337582
SRX4314333,-0.3040711873
SRX4314338,0.050865702000000006
SRX4314336,-0.3927818062
SRX4314337,-0.2180167526
SRX4314339,-0.6562174237
SRX4314340,-0.437444388
SRX4314341,-0.5294722265
SRX3686762,0.7404681616000001
SRX3686763,0.7774703110000001
SRX3686761,1.047491246
SRX3686765,-0.2758021564
SRX3686769,-0.7103892941000001
SRX3686766,-0.6566814253000001
SRX3686768,-0.3688711699
SRX3686764,-0.4930147194
SRX3686767,-0.5316273162
SRX3686788,-0.1919884472
SRX3686791,-0.15687951560000002
SRX3686792,0.047022126000000004
SRX3686793,0.1962826446
SRX3686790,0.275184965
