,0
gene_id,Rv2827c
name,Rv2827c
operon,Op1781
gene_product,hypothetical protein
COG,Transcription
regulator,"mprA,mprB,marR,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2827c"">External Database</a>"
