,0
gene_id,Rv1460
name,Rv1460
operon,Op938
gene_product,transcriptional regulator
COG,Transcription
regulator,"Rv0081,Rv0678,Rv0691c,csoR,Rv1816,Rv2621c,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1460"">External Database</a>"
