,0
gene_id,Rv1225c
name,Rv1225c
operon,Op803
gene_product,hypothetical protein
COG,Carbohydrate transport and metabolism
regulator,"Rv0767c,mbcA,Rv3249c,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1225c"">External Database</a>"
