sample,Rv1155a
SRX3995807,0.2102539559
SRX3995806,-0.0213269374
SRX3995809,0.7488477221000001
SRX3995808,0.8364790168
SRX4619048,0.18646629
SRX4619047,1.0236466284
SRX4619049,1.033833594
SRX4619050,-0.2518202604
SRX3995804,0.1038437775
SRX3995805,-0.1038437775
SRX5089845,0.27285963750000003
SRX5089844,0.091634459
SRX5089860,-0.1084435928
SRX5089859,0.1432069669
SRX5089858,-0.0347633741
SRX5089854,0.8334512340000001
SRX5089853,0.5022490533
SRX5089852,0.3726012314
SRX5089856,0.5765593989000001
SRX5089855,0.6958312153
SRX5089857,0.7493807598000001
SRX5089868,0.6604965293
SRX5089866,0.5161444055000001
SRX5089867,0.6789492343
SRX5089870,0.3122787668
SRX5089869,0.3254509236
SRX5089871,0.8837907335
SRX5089846,0.4532273841
SRX5089848,0.5094409554
SRX5089847,0.4869388549
SRX5089849,0.4152391501
SRX5089850,0.44527879940000004
SRX5089851,0.6853341777
SRX5089863,0.7001693584
SRX5089861,0.6191880971
SRX5089862,0.9950010990000001
SRX5089865,0.7383983987
SRX5089864,0.6007762361
SRX5388955,-0.042121467100000004
SRX5388957,-0.0081824549
SRX5388954,0.0430089487
SRX5388956,0.0072949733
SRX5388960,-0.3183435633
SRX5388961,-0.280393966
SRX5388959,-0.4471569066
SRX5388958,-0.0627554032
SRX5388964,0.5024039613
SRX5388965,0.4021281021
SRX5388962,0.6065309787000001
SRX5388963,0.4849645751
SRX6889335,0.16545288500000002
SRX6889333,-0.16545288500000002
SRX6810002,-0.2027426585
SRX6810004,-0.1628724043
SRX6810003,0.3656150628
SRX6810006,0.1301027385
SRX6810005,-0.2112152461
SRX6810007,0.38157309770000003
ERX1818322,0.21325101500000002
ERX1818321,-0.21325101500000002
SRX2617830,-0.0526920461
SRX2617831,0.1730757108
SRX2617833,-0.0204375277
SRX2617832,-0.1871043979
SRX2617828,0.2565835956
SRX2617827,0.35486090140000004
SRX2617829,-0.6114444971
SRX3456119,1.413845309
SRX3456118,0.0791218583
SRX3456117,1.1709500269
SRX3456101,0.8402058223000001
SRX3456099,-0.8731383841
SRX3456100,0.0329325618
SRX3456107,3.0405336966
SRX3456105,2.9409607134
SRX4374122,0.20215877770000001
SRX4374121,-0.0277323617
SRX4374123,0.027410308300000002
SRX4374124,-0.1156334353
SRX4374125,0.0911701746
SRX4374126,0.0244632607
SRX4374127,-0.5998534711
SRX4374128,0.07200734980000001
SRX4374129,-0.5905954452000001
SRX4374130,-0.7837530559
SRX4374132,-0.6320591307
SRX4374131,-0.5428246828000001
SRX4374133,0.0017922006
SRX4374135,-0.3146605463
SRX4374134,0.23706640110000002
SRX4374138,-0.7538011503000001
SRX4374136,-0.5963583074000001
SRX4374137,-0.3788249325
SRX1091379,-0.048476103900000005
SRX1091380,-0.1332759509
SRX1091377,-0.085229671
SRX1091378,0.085229671
SRX4647145,-0.0713169552
SRX4647146,-0.0463671551
SRX4647147,-0.0066992056
SRX4647144,0.0429463634
SRX4647143,-0.0510326914
SRX4647142,0.008086328
SRX4647155,-0.0236872826
SRX4647152,0.2263548095
SRX4647153,0.0179575917
SRX4647154,-0.23722490970000001
SRX4647148,-0.6860837660000001
SRX4647149,-0.5591596525
SRX4647151,-0.4018565139
SRX4647150,-0.6422722913000001
SRX4647123,0.0168403597
SRX4647124,0.0347036727
SRX4647125,-0.0515440324
SRX3103185,0.1159333382
SRX3103189,0.2281510108
SRX3103187,-0.4038749877
SRX3103184,0.064963878
SRX3103188,0.0308778109
SRX3103186,-0.0958416889
SRX1372110,-0.6935070472
SRX1372111,-0.6592105767
SRX1372108,0.0285463546
SRX1372109,-0.0285463546
SRX4506085,-0.0743767997
SRX4506083,0.0209305294
SRX4506089,-0.0660551729
SRX4506087,0.0450745982
SRX4506077,0.1491686381
SRX4506079,0.0159580903
SRX4506075,-0.1381639288
SRX4506081,-0.0269627997
SRX4506084,0.3237590797
SRX4506086,0.3238556258
SRX4506088,0.1819929385
SRX4506090,0.2919219435
SRX4506078,0.14089089330000001
SRX4506080,0.3699910261
SRX4506082,0.35854705530000003
SRX4506076,0.1778871485
SRX5352221,-0.0196478689
SRX5352223,-0.24778671130000002
SRX5352222,-0.4292938498
SRX5352229,-2.6479238698
SRX5352227,-2.6944068274
SRX5352228,-2.6464445718
SRX5352231,-4.5039360083
SRX5352232,-3.8880823212999998
SRX5352230,-5.1596307675
SRX5352225,-0.9029578752
SRX5352224,-1.0883135187
SRX5352226,-1.5217268043
SRX5352220,-0.0981246191
SRX5352219,0.054480186400000005
SRX5352218,0.0436444327
SRX4498228,0.017672908600000002
SRX4498224,-0.1048760224
SRX4498230,-0.09741005800000001
SRX4498226,-0.0829192456
SRX4498218,-0.1105353569
SRX4498216,0.0741810343
SRX4498220,-0.12539398370000002
SRX4498222,0.1617483063
SRX4498225,0.06252717890000001
SRX4498227,0.1620377757
SRX4498231,-0.0070827333000000004
SRX4498229,-0.1019529361
SRX4498217,0.12474764810000001
SRX4498221,0.0001995165
SRX4498219,0.11943403990000001
SRX4498223,0.2187085625
SRX5079928,-0.2109549684
SRX5079930,-0.1477407865
SRX5079929,-0.017823042900000002
SRX5079923,-0.23652725700000002
SRX5079924,-0.2339537931
SRX5079922,-0.0200704237
SRX5079920,0.10710287600000001
SRX5079921,-0.0539003059
SRX5079919,-0.0532025701
SRX5079926,-0.2095454923
SRX5079925,-0.10924251530000001
SRX5079927,-0.1586803743
SRX894005,-0.946543483
SRX894004,-1.0164856445
SRX894006,-0.5482577909
SRX893999,-0.0444879921
SRX894000,-0.08305359720000001
SRX893998,0.12754158940000002
SRX4647489,-0.20107332900000002
SRX4647490,0.20107332900000002
SRX4647492,-0.0137628483
SRX4647491,-0.017189627000000002
SRX4647496,-0.3100327767
SRX4647495,-0.3440814672
SRX4647499,0.1819236465
SRX4647500,0.0102757603
SRX4647493,-0.4735055483
SRX4647494,-0.6714722795
SRX4647497,-0.2459760349
SRX4647498,-0.0190262862
SRX4505482,-0.1122674137
SRX4505486,-0.1556817093
SRX4505484,-0.0103783816
SRX4505473,-0.1300568946
SRX4505476,0.1216103525
SRX4505480,0.047226489600000005
SRX4505478,-0.2317005697
SRX4505474,0.0628637276
SRX4505483,0.3372253174
SRX4505485,0.20984329170000002
SRX4505487,0.3864712652
SRX4505488,0.2848882095
SRX4505481,0.3867154376
SRX4505477,0.3068223673
SRX4505475,0.2964591455
SRX4505479,0.23555343010000002
SRX4605773,0.1326719586
SRX4605774,0.3689763538
SRX4605772,-0.0911825129
SRX4605771,0.0911825129
SRX5178871,-0.33718460370000003
SRX5178872,0.1669832651
SRX5178868,-0.13695501840000002
SRX5178870,0.0975383564
SRX5178869,0.039416662000000005
ERX1404045,-0.102706802
ERX1404046,0.102706802
ERX1404043,0.8113943996
ERX1404044,-0.3901806258
ERX237502,1.7761101933
ERX237505,1.4139397831
ERX237506,1.7217378091
ERX237500,1.2813414811000001
ERX237497,1.5599844037000001
ERX237499,1.1538420681
ERX237507,-0.058255844700000003
ERX237496,0.1844351781
ERX237504,-0.1261793334
ERX3772318,0.050284556
ERX3772320,-0.2036335859
ERX3772319,-0.0709815032
ERX3772321,-0.0154493962
ERX3772322,-0.1973381489
ERX3772323,0.2127875451
SRX4314262,0.31131808510000003
SRX4314263,-0.5012806662
SRX4314261,0.1899625812
SRX4314265,-0.2905527637
SRX4314266,0.1456194693
SRX4314264,-0.1199219161
SRX4314268,-0.6960480759000001
SRX4314267,-0.8790269265
SRX4314271,-2.3384249902
SRX4314272,-2.289394347
SRX4314275,-0.9644811927
SRX4314274,-1.3999973179
SRX4314273,-1.3575341348
SRX4314278,-0.7206557986000001
SRX4314276,-1.5017826632
SRX4314281,-0.48127652930000003
SRX4314279,-1.5186798976
SRX4314280,-2.2447912832
SRX4314284,-1.6181760213
SRX4314283,-0.6247331139
SRX4314282,-0.7730939777
SRX4314293,-0.6038117771
SRX4314292,-1.4919748151
SRX4314291,-0.5968035509
SRX4314297,-0.8804121292
SRX4314298,-1.0774862497
SRX4314299,-1.1758824078
SRX4314302,-0.6160130799
SRX4314301,0.1146509928
SRX4314300,-1.3816262805
SRX4314305,-0.9129749157
SRX4314304,-0.1305948537
SRX4314303,-0.3894497651
SRX4314309,-1.0801444912
SRX4314306,-1.5595836263
SRX4314308,-1.0791656201
SRX4314307,-2.230895359
SRX4314311,-0.5920887818
SRX4314317,-0.83487121
SRX4314316,0.024475059900000002
SRX4314318,-0.55355277
SRX4314319,-0.9861494114
SRX4314331,-0.6250532689
SRX4314330,-0.8468623823
SRX4314332,-0.0059160281
SRX4314335,-0.40227649130000004
SRX4314334,-0.8839928702000001
SRX4314333,-0.9395374982
SRX4314338,-0.5938478849000001
SRX4314336,-0.8317225377
SRX4314337,-0.6017222811
SRX4314339,-0.690929741
SRX4314340,-1.4309733944
SRX4314341,-0.7484651288
SRX3686762,1.5848638497
SRX3686763,1.3153800236
SRX3686761,1.7894002819
SRX3686765,0.151394682
SRX3686769,0.3732023101
SRX3686766,0.6244245866
SRX3686768,0.48753832820000004
SRX3686764,0.2989923367
SRX3686767,0.4807957624
SRX3686788,0.22582469130000002
SRX3686791,-0.0158216157
SRX3686792,-0.11187581690000001
SRX3686793,-0.37161060560000003
SRX3686790,0.0250737041
SRX3686789,0.24840964270000002
SRX3686829,0.93389011
SRX3686830,0.9030980939000001
SRX3686828,0.9759699809000001
SRX3686819,1.4147576679
SRX3686818,1.5459393111000002
SRX3686817,1.6553990145
SRX3686822,2.9696269178
SRX3686820,2.6123448132
SRX3686821,2.8033836113
SRX3686743,1.7108381974
SRX3686744,1.6161578977
SRX3686745,1.7745050226
SRX3686772,1.3540160655
SRX3686770,1.3398275352
SRX3686771,1.3107034091
SRX3686794,1.3113934195999999
SRX3686796,0.8180339746
SRX3686751,1.2863793489
SRX3686749,1.5396081115
SRX3686750,1.3819512631
SRX3686778,1.2414563625000001
SRX3686777,1.3544058238
SRX3686776,1.2677891163
SRX3686800,0.7529599161
SRX3686801,0.7440194604
SRX3686755,1.5679215406
SRX3686757,1.6248486894
SRX3686756,1.6478593652
SRX3686784,1.1068273816
SRX3686783,1.3617208657
SRX3686782,1.3353987014
SRX3686809,0.7714697448000001
SRX3686807,0.6917237929000001
SRX3686808,0.7280568342
SRX3686787,1.5147264470000001
SRX3686786,1.3326397386
SRX3686785,1.3530143251
SRX3686799,1.5596409141
SRX3686797,1.4723554603
SRX3686798,1.4029909161
SRX3686746,1.7700378794
SRX3686748,1.9383090931
SRX3686747,1.7926102560000001
SRX3686773,1.5011915329
SRX3686774,1.5256720729
SRX3686775,1.4397817907000001
SRX3686754,1.7886431174
SRX3686753,1.5443552516999999
SRX3686752,1.5180143995000002
SRX3686780,1.3391045195
SRX3686779,1.3425043361
SRX3686781,1.6123289951
SRX3686806,1.4459082081
SRX3686805,1.4054333451
SRX3686758,1.5807068293
SRX3686760,1.5107110197
SRX3686759,1.3213236972
SRX3686810,1.5818495776
SRX3686811,1.5079913871000001
SRX3686812,1.3210815546
SRX3686813,1.1347890833
SRX3686815,2.5484706382
SRX3686816,2.4970065957
SRX3686823,0.7876197855
SRX3686824,0.981446711
SRX3686825,1.5528473095000002
SRX3686827,1.4455267214
SRX3686826,1.3088495324
SRX7054191,-0.16286774340000001
SRX7054189,-0.2027406878
SRX7054190,0.3656084311
SRX7054193,-0.9863877546
SRX7054192,-0.6564080993
SRX7054194,-0.6338605753000001
SRX4506284,-0.47647174880000004
SRX4506280,-0.5195605256
SRX4506282,-0.6055979109
SRX4506278,-0.7306687065
SRX4506274,-0.1170577347
SRX4506273,0.09541004730000001
