,0
gene_id,Rv3109
name,moaA1
operon,Op1950
gene_product,cyclic pyranopterin monophosphate synthase
COG,Coenzyme transport and metabolism
regulator,"Rv0023,Rv0273c,Rv0328,Rv0465c,trcR,Rv2642,Rv2887,mtrA,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3109"">External Database</a>"
