,0
gene_id,Rv3791
name,dprE2
operon,Op2377
gene_product,decaprenylphosphoryl-D-2-keto erythropentose reductase
COG,Lipid transport and metabolism
regulator,"whiB5,Rv0023,Rv0767c,Rv1816,devR,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3791"">External Database</a>"
