,0
gene_id,Rv3705c
name,Rv3705c
operon,Op2313
gene_product,hypothetical protein
COG,Function unknown
regulator,csoR
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3705c"">External Database</a>"
