,0
gene_id,Rv0731c
name,Rv0731c
operon,Op468
gene_product,S-adenosylmethionine-dependent methyltransferase
COG,Coenzyme transport and metabolism
regulator,"Rv0023,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0731c"">External Database</a>"
