,0
gene_id,Rv0949
name,uvrD1
operon,Op614
gene_product,ATP-dependent DNA helicase UvrD
COG,"Replication, recombination and repair"
regulator,"Rv0023,Rv0678,Rv1353c,Rv1816,Rv2250c,Rv3249c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0949"">External Database</a>"
