,0
gene_id,Rv0129c
name,fbpC
operon,Op90
gene_product,diacylglycerol acyltransferase/mycolyltransferase Ag85C
COG,Function unknown
regulator,"Rv0081,senX3,regX3,sigE,Rv1353c,Rv1719,sigH"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0129c"">External Database</a>"
