,0
gene_id,Rv3514
name,PE_PGRS57
operon,Op2197
gene_product,PE-PGRS family protein PE_PGRS57
COG,No COG annotation
regulator,"Rv0135c,Rv0494,Rv1353c,sigB,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3514"">External Database</a>"
