,0
gene_id,Rv2490c
name,PE_PGRS43
operon,Op1574
gene_product,PE-PGRS family protein PE_PGRS43
COG,No COG annotation
regulator,"Rv0047c,Rv0465c,Rv1353c,sigB,Rv3736,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2490c"">External Database</a>"
