,0
gene_id,Rv1394c
name,cyp132
operon,Op898
gene_product,cytochrome P450 Cyp132
COG,Energy production and conversion
regulator,"Rv0081,Rv1395,Rv1776c,mbcA,Rv2250c,Rv3830c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1394c"">External Database</a>"
