,0
gene_id,Rv1678
name,Rv1678
operon,Op1055
gene_product,integral membrane protein
COG,No COG annotation
regulator,Rv1219c
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1678"">External Database</a>"
