,0
gene_id,Rv0212c
name,nadR
operon,Op149
gene_product,transcriptional regulator NadR
COG,Coenzyme transport and metabolism
regulator,"Rv0023,Rv0081,Rv0135c,Rv0302,Rv0324,Rv0767c,Rv1353c,whiA,Rv1776c,mbcA,Rv2021c,sigF,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0212c"">External Database</a>"
