,0
gene_id,Rv3728
name,Rv3728
operon,Op2332
gene_product,membrane protein
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0047c,Rv0135c,Rv2021c,Rv2250c,Rv2324,Rv3488,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3728"">External Database</a>"
