,0
gene_id,Rv3770c
name,Rv3770c
operon,Op2364
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0135c,csoR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3770c"">External Database</a>"
