,0
gene_id,Rv3542c
name,Rv3542c
operon,Op2215
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv0081,Rv0681,Rv1353c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3542c"">External Database</a>"
