,0
gene_id,Rv2826c
name,Rv2826c
operon,Op1781
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0081,trcR,Rv1353c,marR,Rv2827c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2826c"">External Database</a>"
