,0
gene_id,Rv1605
name,hisF
operon,Op1015
gene_product,imidazole glycerol phosphate synthase subunit HisF
COG,Amino acid transport and metabolism
regulator,"csoR,Rv1353c,mbcA,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1605"">External Database</a>"
