,0
gene_id,Rv1038c
name,esxJ
operon,Op673
gene_product,ESAT-6 like protein EsxJ
COG,Function unknown
regulator,"Rv0081,Rv0678,phoP,mprA,mprB,Rv1255c,mbcA,Rv2250c,sigH,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1038c"">External Database</a>"
