,0
gene_id,Rv2443
name,dctA
operon,Op1546
gene_product,C4-dicarboxylate-transport transmembrane protein DctA
COG,"Intracellular trafficking, secretion, and vesicular transport"
regulator,"Rv0023,Rv0302,Rv0678,csoR,Rv1473A,Rv3249c,Rv3488,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2443"">External Database</a>"
