,0
gene_id,Rv3245c
name,mtrB
operon,Op2035
gene_product,two component sensory histidine kinase MtrB
COG,Signal transduction mechanisms
regulator,"Rv0081,Rv0135c,Rv0324,Rv0348,Rv1049,Rv1776c,Rv1816,mbcA"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3245c"">External Database</a>"
