,0
gene_id,Rv3001c
name,ilvC
operon,Op1883
gene_product,ketol-acid reductoisomerase
COG,Amino acid transport and metabolism
regulator,"Rv0023,mprA,mprB,Rv1353c,Rv1473A,Rv1776c,blaI,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3001c"">External Database</a>"
