,0
gene_id,Rv2231c
name,cobC
operon,Op1401
gene_product,aminotransferase
COG,Amino acid transport and metabolism
regulator,"Rv0302,Rv0576,Rv0767c,Rv0818,Rv2884,Rv3058c,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2231c"">External Database</a>"
