,0
gene_id,Rv2291
name,sseB
operon,Op1438
gene_product,thiosulfate sulfurtransferase SseB
COG,Inorganic ion transport and metabolism
regulator,"Rv0324,mbcA,Rv2011c,Rv2250c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2291"">External Database</a>"
