,0
gene_id,Rv2346c
name,esxO
operon,Op1482
gene_product,ESAT-6 like protein EsxO
COG,Function unknown
regulator,"Rv0047c,Rv0324,phoP,mprA,mprB,sigE,Rv1816,mbcA,Rv2034,Rv2887,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2346c"">External Database</a>"
