,0
gene_id,Rv3042c
name,serB2
operon,Op1907
gene_product,phosphoserine phosphatase SerB
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0135c,csoR,Rv1776c,Rv1828,Rv2250c,Rv2324,sigH,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3042c"">External Database</a>"
