,0
gene_id,Rv0791c
name,Rv0791c
operon,Op506
gene_product,hypothetical protein
COG,Energy production and conversion
regulator,"Rv0023,Rv0081,Rv0324,tcrA,Rv2250c,kstR2,lsr2,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0791c"">External Database</a>"
