,0
gene_id,Rv3312A
name,Rv3312A
operon,Op2075
gene_product,pilin
COG,Function unknown
regulator,"Rv0023,Rv0135c,Rv0302,phoP,devR,whiB4"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3312A"">External Database</a>"
