,0
gene_id,Rv3576
name,lppH
operon,Op2233
gene_product,lipoprotein LppH
COG,Transcription
regulator,"Rv0081,Rv0465c,Rv1255c,Rv1353c,Rv1776c,mbcA,kstR,Rv3830c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3576"">External Database</a>"
