,0
gene_id,Rv2551c
name,Rv2551c
operon,Op1611
gene_product,hypothetical protein
COG,Cell motility
regulator,"Rv0023,Rv0081,Rv0302,Rv0494,Rv1353c,Rv1719,Rv1776c,Rv1816,Rv2034,Rv2989,devR,Rv3249c,lsr2,Rv3736,Acid Shock"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2551c"">External Database</a>"
