,0
gene_id,Rv3530c
name,Rv3530c
operon,Op2209
gene_product,oxidoreductase
COG,Lipid transport and metabolism
regulator,"Rv0047c,Rv0681,Rv0767c,Rv1353c,marR,Rv2034,Rv2250c,kstR,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3530c"">External Database</a>"
