sample,Rv0293c
SRX3995807,0.5884085170000001
SRX3995806,0.49526240660000004
SRX3995809,0.6431358782000001
SRX3995808,0.7321333517
SRX4619048,0.7581971572
SRX4619047,0.7417893977000001
SRX4619049,0.8681703404000001
SRX4619050,0.9246849668
SRX3995804,0.35762334430000003
SRX3995805,-0.35762334430000003
SRX5089845,-0.3758658428
SRX5089844,-0.3059050398
SRX5089860,-0.020055291000000003
SRX5089859,0.10421690700000001
SRX5089858,-0.0841616159
SRX5089854,1.7131034791
SRX5089853,1.7825912885
SRX5089852,1.7255877501999999
SRX5089856,-0.0909863714
SRX5089855,-0.2535993613
SRX5089857,-0.25342457900000004
SRX5089868,1.8560063596
SRX5089866,2.0608023089
SRX5089867,2.1408670894
SRX5089870,-0.036851809900000004
SRX5089869,-0.0158841786
SRX5089871,0.1489464123
SRX5089846,1.5993611473
SRX5089848,1.4288773080000001
SRX5089847,1.58294521
SRX5089849,-0.41939347330000004
SRX5089850,-0.306134662
SRX5089851,-0.36659045030000004
SRX5089863,2.0664026196
SRX5089861,2.2100894338
SRX5089862,2.1054140017
SRX5089865,-0.4554406126
SRX5089864,-0.3091221309
SRX5388955,-0.1322424421
SRX5388957,0.0406768005
SRX5388954,0.021511915200000002
SRX5388956,0.0700537265
SRX5388960,1.8989587209
SRX5388961,2.1364553448
SRX5388959,1.7524180285000002
SRX5388958,1.8472441629
SRX5388964,0.6124722132
SRX5388965,0.7359236611000001
SRX5388962,0.61908056
SRX5388963,0.6891951402000001
SRX6889335,0.205157355
SRX6889333,-0.205157355
SRX6810002,0.0770141122
SRX6810004,-0.0062865932
SRX6810003,-0.070727519
SRX6810006,0.8002233213000001
SRX6810005,0.8059745266
SRX6810007,0.8796838155000001
ERX1818322,0.054997878800000004
ERX1818321,-0.054997878800000004
SRX2617830,-0.6674202438
SRX2617831,-0.5582999825
SRX2617833,0.4863553874
SRX2617832,0.658330917
SRX2617828,0.0527792185
SRX2617827,0.1214269285
SRX2617829,-0.174206147
SRX3456119,0.130631608
SRX3456118,-0.12324530630000001
SRX3456117,0.3164732584
SRX3456101,0.2881651893
SRX3456099,-0.16617714960000002
SRX3456100,-0.12198803970000001
SRX3456107,1.4129556438
SRX3456105,1.353422955
SRX4374122,0.4531244559
SRX4374121,0.3659423026
SRX4374123,-0.0515522805
SRX4374124,0.05080536
SRX4374125,-0.1273463866
SRX4374126,0.0765410267
